row_num,timestamp,date,time_utc,temp_dht,temp_ds18,temp_delta,humidity,soil_moisture,co2,light_intensity,heat_index,vpd_kpa,fan_state,pump_state,sensor_source,ds_status
2851,1782574545.298,2026-06-27,15:35:45,30.56,30.65,0.09,16.36,27.11,206.9,1482.3,28.61,3.664,OFF,ON,simulator,ok
2852,1782574550.300,2026-06-27,15:35:50,30.46,30.71,0.25,21.64,23.08,195.4,1339.0,28.68,3.414,ON,OFF,simulator,ok
2853,1782574555.299,2026-06-27,15:35:55,30.1,30.47,0.37,16.42,26.19,191.6,617.3,28.24,3.567,OFF,ON,simulator,ok
2854,1782574560.301,2026-06-27,15:36:00,30.65,30.05,0.6,18.35,26.89,206.0,648.2,28.72,3.596,ON,OFF,simulator,ok
2855,1782574565.300,2026-06-27,15:36:05,29.9,29.55,0.35,20.27,22.93,196.5,942.0,28.17,3.364,ON,OFF,simulator,ok
2856,1782574570.304,2026-06-27,15:36:10,30.48,31.09,0.61,16.13,22.77,194.3,724.1,28.54,3.658,OFF,ON,simulator,ok
2857,1782574575.302,2026-06-27,15:36:15,30.57,30.9,0.33,19.37,21.49,193.3,852.8,28.69,3.535,ON,ON,simulator,ok
2858,1782574580.304,2026-06-27,15:36:20,30.45,29.91,0.54,15.84,25.13,181.0,1129.0,28.51,3.664,ON,ON,simulator,ok
2859,1782574585.305,2026-06-27,15:36:25,30.32,30.8,0.48,20.15,21.98,189.3,920.4,28.51,3.451,ON,OFF,simulator,ok
2860,1782574590.306,2026-06-27,15:36:30,30.02,30.56,0.54,17.26,23.14,203.9,1214.5,28.19,3.515,OFF,ON,simulator,ok
2861,1782574595.306,2026-06-27,15:36:35,30.57,30.4,0.17,20.69,22.39,204.4,1022.7,28.73,3.477,ON,ON,simulator,ok
2862,1782574600.306,2026-06-27,15:36:40,30.24,30.47,0.23,19.25,24.68,193.9,1025.3,28.41,3.474,OFF,ON,simulator,ok
2863,1782574605.307,2026-06-27,15:36:45,30.68,30.38,0.3,16.82,21.48,177.4,1006.7,28.71,3.669,ON,ON,simulator,ok
2864,1782574610.308,2026-06-27,15:36:50,30.54,30.68,0.14,19.81,27.26,220.5,538.6,28.68,3.509,ON,ON,simulator,ok
2865,1782574615.308,2026-06-27,15:36:55,29.92,29.44,0.48,18.95,26.95,204.3,1050.7,28.15,3.423,ON,OFF,simulator,ok
2866,1782574620.319,2026-06-27,15:37:00,30.65,31.24,0.59,17.04,23.71,203.3,832.8,28.69,3.653,ON,OFF,simulator,ok
2867,1782574625.318,2026-06-27,15:37:05,30.03,29.53,0.5,19.38,27.24,181.7,874.5,28.24,3.427,ON,ON,simulator,ok
2868,1782574630.320,2026-06-27,15:37:10,30.04,30.19,0.15,15.17,24.07,190.3,1231.5,28.17,3.608,ON,OFF,simulator,ok
2869,1782574635.319,2026-06-27,15:37:15,30.36,30.26,0.1,16.93,19.85,191.0,868.6,28.45,3.598,ON,ON,simulator,ok
2870,1782574640.322,2026-06-27,15:37:20,30.16,29.47,0.69,17.63,26.2,222.8,931.6,28.31,3.527,ON,ON,simulator,ok
2871,1782574645.319,2026-06-27,15:37:25,30.56,30.03,0.53,18.78,21.51,201.4,830.6,28.66,3.558,ON,OFF,simulator,ok
2872,1782574650.323,2026-06-27,15:37:30,29.99,29.58,0.41,16.17,25.3,207.4,1162.0,28.15,3.555,ON,ON,simulator,ok
2873,1782574655.321,2026-06-27,15:37:35,29.95,29.27,0.68,18.94,20.45,186.2,1201.0,28.17,3.43,ON,OFF,simulator,ok
2874,1782574660.321,2026-06-27,15:37:40,30.23,29.94,0.29,19.86,23.64,196.0,612.1,28.42,3.446,ON,ON,simulator,ok
2875,1782574665.324,2026-06-27,15:37:45,30.62,29.96,0.66,19.0,20.34,203.2,1260.4,28.72,3.561,ON,ON,simulator,ok
2876,1782574670.323,2026-06-27,15:37:50,30.35,30.34,0.01,18.44,20.82,176.5,1037.2,28.48,3.531,ON,ON,simulator,ok
2877,1782574675.324,2026-06-27,15:37:55,29.98,29.91,0.07,15.5,26.32,190.6,1322.3,28.13,3.581,ON,ON,simulator,ok
2878,1782574680.324,2026-06-27,15:38:00,30.63,30.02,0.61,16.94,22.34,187.9,1312.8,28.67,3.654,ON,OFF,simulator,ok
2879,1782574685.324,2026-06-27,15:38:05,29.72,29.96,0.24,20.77,22.6,184.3,1107.0,28.04,3.308,ON,ON,simulator,ok
2880,1782574690.324,2026-06-27,15:38:10,30.27,29.54,0.73,20.36,24.35,195.1,771.9,28.47,3.432,OFF,ON,simulator,ok
2881,1782574695.326,2026-06-27,15:38:15,30.15,30.51,0.36,17.35,25.03,202.9,1087.7,28.29,3.537,OFF,ON,simulator,ok
2882,1782574700.326,2026-06-27,15:38:20,30.94,31.3,0.36,16.97,23.88,209.7,800.9,28.93,3.717,ON,ON,simulator,ok
2883,1782574705.327,2026-06-27,15:38:25,31.24,31.41,0.17,20.87,25.46,205.4,1042.0,29.33,3.604,ON,ON,simulator,ok
2884,1782574710.328,2026-06-27,15:38:30,30.37,31.16,0.79,16.31,19.71,189.7,1079.7,28.45,3.627,OFF,OFF,simulator,ok
2885,1782574715.329,2026-06-27,15:38:35,30.87,30.81,0.06,16.78,23.69,190.4,1047.2,28.87,3.711,ON,ON,simulator,ok
2886,1782574720.329,2026-06-27,15:38:40,30.29,30.19,0.1,20.76,27.52,195.9,1084.6,28.5,3.419,ON,ON,simulator,ok
2887,1782574725.331,2026-06-27,15:38:45,30.42,30.57,0.15,21.23,22.88,185.8,1095.3,28.63,3.424,OFF,OFF,simulator,ok
2888,1782574730.333,2026-06-27,15:38:50,30.67,29.94,0.73,15.91,24.27,198.4,932.8,28.69,3.707,OFF,ON,simulator,ok
2889,1782574735.341,2026-06-27,15:38:55,30.71,30.84,0.13,16.51,25.49,200.1,788.6,28.73,3.689,ON,ON,simulator,ok
2890,1782574740.345,2026-06-27,15:39:00,30.46,30.9,0.44,17.48,23.41,183.1,1009.4,28.55,3.595,ON,OFF,simulator,ok
2891,1782574745.348,2026-06-27,15:39:05,30.17,30.86,0.69,16.63,27.23,193.2,1003.7,28.3,3.572,ON,ON,simulator,ok
2892,1782574750.348,2026-06-27,15:39:10,29.24,29.49,0.25,19.07,23.81,175.6,1237.5,27.62,3.287,ON,OFF,simulator,ok
2893,1782574755.349,2026-06-27,15:39:15,30.43,30.59,0.16,19.59,24.56,203.5,990.0,28.58,3.497,ON,ON,simulator,ok
2894,1782574760.349,2026-06-27,15:39:20,30.0,30.66,0.66,16.28,18.78,164.1,1059.5,28.16,3.552,ON,ON,simulator,ok
2895,1782574765.351,2026-06-27,15:39:25,29.82,30.41,0.59,16.76,23.66,197.7,1076.9,28.02,3.496,ON,ON,simulator,ok
2896,1782574770.353,2026-06-27,15:39:30,30.3,30.63,0.33,16.65,20.48,194.1,986.6,28.4,3.598,ON,ON,simulator,ok
2897,1782574775.355,2026-06-27,15:39:35,30.39,30.23,0.16,16.77,24.66,210.9,915.6,28.48,3.611,ON,ON,simulator,ok
2898,1782574780.357,2026-06-27,15:39:40,30.49,31.26,0.77,19.49,25.01,179.2,1182.5,28.63,3.513,ON,ON,simulator,ok
2899,1782574785.355,2026-06-27,15:39:45,29.83,29.24,0.59,16.58,22.19,174.0,1277.3,28.03,3.505,ON,ON,simulator,ok
2900,1782574790.356,2026-06-27,15:39:50,29.92,30.66,0.74,18.65,22.82,209.5,1140.1,28.14,3.436,ON,ON,simulator,ok
2901,1782574795.358,2026-06-27,15:39:55,30.09,29.59,0.5,18.32,21.0,188.3,919.5,28.27,3.484,ON,ON,simulator,ok
2902,1782574800.361,2026-06-27,15:40:00,30.86,30.54,0.32,15.88,25.49,163.2,930.2,28.84,3.749,ON,ON,simulator,ok
2903,1782574805.360,2026-06-27,15:40:05,30.17,30.39,0.22,16.81,25.51,187.8,1113.6,28.3,3.564,ON,OFF,simulator,ok
2904,1782574810.362,2026-06-27,15:40:10,29.91,29.14,0.77,19.06,24.47,182.4,1167.0,28.14,3.417,ON,OFF,simulator,ok
2905,1782574815.363,2026-06-27,15:40:15,30.45,30.86,0.41,17.92,25.22,192.6,679.2,28.55,3.574,ON,ON,simulator,ok
2906,1782574820.364,2026-06-27,15:40:20,30.45,30.42,0.03,17.66,24.3,200.0,804.2,28.54,3.585,ON,OFF,simulator,ok
2907,1782574825.366,2026-06-27,15:40:25,30.3,31.02,0.72,18.2,24.11,208.2,807.8,28.43,3.531,ON,ON,simulator,ok
2908,1782574830.368,2026-06-27,15:40:30,30.47,31.02,0.55,20.81,25.23,185.9,731.2,28.65,3.452,ON,ON,simulator,ok
2909,1782574835.368,2026-06-27,15:40:35,30.07,30.37,0.3,17.43,24.93,192.1,734.3,28.23,3.518,OFF,OFF,simulator,ok
2910,1782574840.370,2026-06-27,15:40:40,30.13,30.64,0.51,18.58,21.35,213.3,1065.3,28.3,3.481,ON,ON,simulator,ok
2911,1782574845.374,2026-06-27,15:40:45,30.66,30.12,0.54,18.98,23.24,207.7,709.7,28.75,3.57,ON,ON,simulator,ok
2912,1782574850.373,2026-06-27,15:40:50,30.06,30.22,0.16,20.15,26.31,181.2,1103.6,28.29,3.4,ON,ON,simulator,ok
2913,1782574855.372,2026-06-27,15:40:55,29.77,29.36,0.41,15.29,23.65,211.1,956.2,27.96,3.547,OFF,OFF,simulator,ok
2914,1782574860.372,2026-06-27,15:41:00,30.85,30.69,0.16,16.95,20.15,203.1,915.0,28.86,3.699,ON,ON,simulator,ok
2915,1782574865.372,2026-06-27,15:41:05,30.97,30.69,0.28,17.22,25.21,191.9,1062.8,28.96,3.713,ON,ON,simulator,ok
2916,1782574870.377,2026-06-27,15:41:10,30.32,30.46,0.14,16.23,25.17,193.9,811.7,28.41,3.62,ON,OFF,simulator,ok
2917,1782574875.379,2026-06-27,15:41:15,30.19,30.21,0.02,16.81,25.68,194.7,1191.8,28.31,3.568,ON,OFF,simulator,ok
2918,1782574880.379,2026-06-27,15:41:20,30.15,29.92,0.23,20.48,25.61,184.1,1024.0,28.38,3.403,ON,OFF,simulator,ok
2919,1782574885.384,2026-06-27,15:41:25,30.53,30.46,0.07,21.12,24.66,204.7,563.6,28.72,3.45,OFF,OFF,simulator,ok
2920,1782574890.380,2026-06-27,15:41:30,30.8,30.11,0.69,16.03,27.2,169.2,854.1,28.8,3.73,OFF,ON,simulator,ok
2921,1782574895.383,2026-06-27,15:41:35,30.53,30.31,0.22,20.73,20.88,196.3,1051.3,28.7,3.467,ON,OFF,simulator,ok
2922,1782574900.384,2026-06-27,15:41:40,30.62,30.56,0.06,18.56,23.42,200.8,962.2,28.71,3.58,OFF,ON,simulator,ok
2923,1782574905.386,2026-06-27,15:41:45,30.71,29.97,0.74,17.6,26.15,185.2,882.1,28.76,3.641,ON,ON,simulator,ok
2924,1782574910.383,2026-06-27,15:41:50,30.58,30.47,0.11,19.51,23.24,186.6,840.6,28.7,3.531,ON,OFF,simulator,ok
2925,1782574915.385,2026-06-27,15:41:55,30.19,30.38,0.19,19.7,24.55,179.8,981.9,28.38,3.444,ON,ON,simulator,ok
2926,1782574920.385,2026-06-27,15:42:00,30.51,29.4,1.11,18.13,21.74,195.9,542.1,28.6,3.577,ON,ON,simulator,ok
2927,1782574925.386,2026-06-27,15:42:05,30.07,29.92,0.15,17.21,23.11,202.0,1134.3,28.23,3.527,ON,ON,simulator,ok
2928,1782574930.387,2026-06-27,15:42:10,30.07,30.47,0.4,17.46,22.84,181.5,887.0,28.23,3.516,ON,ON,simulator,ok
2929,1782574935.386,2026-06-27,15:42:15,30.12,30.34,0.22,18.4,27.66,190.8,863.0,28.29,3.486,ON,ON,simulator,ok
2930,1782574940.388,2026-06-27,15:42:20,30.12,30.54,0.42,17.58,25.36,181.7,832.2,28.27,3.521,ON,OFF,simulator,ok
2931,1782574945.389,2026-06-27,15:42:25,30.02,30.08,0.06,17.74,22.47,182.1,1037.5,28.2,3.494,ON,OFF,simulator,ok
2932,1782574950.389,2026-06-27,15:42:30,29.98,29.89,0.09,21.07,23.42,205.1,787.7,28.26,3.345,ON,ON,simulator,ok
2933,1782574955.392,2026-06-27,15:42:35,30.04,29.73,0.31,18.46,22.75,185.3,1016.0,28.23,3.468,OFF,ON,simulator,ok
2934,1782574960.391,2026-06-27,15:42:40,30.25,29.82,0.43,19.54,19.88,179.3,578.6,28.43,3.463,ON,ON,simulator,ok
2935,1782574965.391,2026-06-27,15:42:45,29.67,30.12,0.45,17.77,23.66,188.8,888.2,27.92,3.424,ON,ON,simulator,ok
2936,1782574970.395,2026-06-27,15:42:50,30.11,29.76,0.35,17.89,22.75,191.5,1033.0,28.27,3.506,ON,ON,simulator,ok
2937,1782574975.394,2026-06-27,15:42:55,30.0,30.55,0.55,19.05,22.24,193.3,954.7,28.21,3.435,ON,ON,simulator,ok
2938,1782574980.393,2026-06-27,15:43:00,30.13,30.39,0.26,15.59,25.04,174.1,836.0,28.25,3.608,ON,ON,simulator,ok
2939,1782574985.396,2026-06-27,15:43:05,29.79,29.43,0.36,16.56,25.02,199.1,1184.3,27.99,3.498,ON,ON,simulator,ok
2940,1782574990.394,2026-06-27,15:43:10,30.06,29.95,0.11,14.18,26.89,196.2,1069.1,28.18,3.654,ON,ON,simulator,ok
2941,1782574995.397,2026-06-27,15:43:15,30.09,29.74,0.35,17.45,26.75,191.6,780.4,28.25,3.521,ON,OFF,simulator,ok
2942,1782575000.399,2026-06-27,15:43:20,30.4,31.18,0.78,19.61,25.97,188.8,952.1,28.55,3.49,ON,OFF,simulator,ok
2943,1782575005.398,2026-06-27,15:43:25,30.3,30.01,0.29,19.88,22.76,186.8,1184.7,28.48,3.458,ON,OFF,simulator,ok
2944,1782575010.400,2026-06-27,15:43:30,30.01,30.2,0.19,18.07,24.04,183.8,1157.6,28.2,3.478,ON,ON,simulator,ok
2945,1782575015.401,2026-06-27,15:43:35,30.37,30.52,0.15,19.91,23.65,194.5,866.8,28.54,3.471,ON,ON,simulator,ok
2946,1782575020.399,2026-06-27,15:43:40,30.59,30.19,0.4,16.35,17.68,189.4,843.7,28.63,3.671,ON,ON,simulator,ok
2947,1782575025.403,2026-06-27,15:43:45,30.84,30.72,0.12,17.24,24.65,191.9,664.1,28.86,3.684,ON,ON,simulator,ok
2948,1782575030.402,2026-06-27,15:43:50,30.57,30.61,0.04,19.66,23.3,191.0,706.2,28.7,3.522,ON,ON,simulator,ok
2949,1782575035.407,2026-06-27,15:43:55,30.81,30.86,0.05,17.76,24.84,190.3,987.4,28.84,3.655,ON,ON,simulator,ok
2950,1782575040.407,2026-06-27,15:44:00,30.32,30.57,0.25,18.62,26.62,166.4,803.1,28.46,3.517,ON,ON,simulator,ok
2951,1782575045.407,2026-06-27,15:44:05,30.37,30.25,0.12,18.22,23.42,187.1,756.1,28.49,3.544,ON,OFF,simulator,ok
2952,1782575050.407,2026-06-27,15:44:10,29.86,29.63,0.23,18.11,25.1,182.6,695.9,28.08,3.447,ON,ON,simulator,ok
2953,1782575055.408,2026-06-27,15:44:15,29.44,30.02,0.58,15.61,25.25,186.7,780.7,27.71,3.467,ON,OFF,simulator,ok
2954,1782575060.410,2026-06-27,15:44:20,30.41,30.92,0.51,17.42,22.73,180.8,769.9,28.5,3.587,ON,OFF,simulator,ok
2955,1782575065.409,2026-06-27,15:44:25,30.19,30.72,0.53,16.25,21.25,182.4,895.8,28.31,3.592,ON,ON,simulator,ok
2956,1782575070.415,2026-06-27,15:44:30,29.6,30.17,0.57,17.78,22.12,205.7,1090.0,27.87,3.409,ON,ON,simulator,ok
2957,1782575075.412,2026-06-27,15:44:35,30.59,30.5,0.09,20.37,24.1,179.8,914.8,28.74,3.495,ON,ON,simulator,ok
2958,1782575080.412,2026-06-27,15:44:40,29.64,30.24,0.6,19.06,23.53,173.4,898.8,27.93,3.364,OFF,ON,simulator,ok
2959,1782575085.413,2026-06-27,15:44:45,30.52,31.14,0.62,18.13,24.32,177.3,1271.6,28.61,3.579,ON,ON,simulator,ok
2960,1782575090.418,2026-06-27,15:44:50,29.77,29.58,0.19,17.32,22.4,180.0,1134.0,27.99,3.462,ON,ON,simulator,ok
2961,1782575095.419,2026-06-27,15:44:55,30.16,29.89,0.27,18.42,25.74,188.2,984.3,28.32,3.493,ON,ON,simulator,ok
2962,1782575100.419,2026-06-27,15:45:00,30.37,29.73,0.64,19.78,22.47,191.6,909.5,28.53,3.477,ON,OFF,simulator,ok
2963,1782575105.419,2026-06-27,15:45:05,29.93,30.2,0.27,16.69,24.5,187.8,1206.1,28.11,3.521,ON,ON,simulator,ok
2964,1782575110.420,2026-06-27,15:45:10,30.7,30.2,0.5,18.28,24.44,196.2,839.5,28.76,3.609,ON,ON,simulator,ok
2965,1782575115.420,2026-06-27,15:45:15,30.25,30.64,0.39,17.75,25.05,179.4,1014.4,28.38,3.54,ON,ON,simulator,ok
2966,1782575120.421,2026-06-27,15:45:20,29.99,30.16,0.17,18.4,21.71,187.9,978.8,28.19,3.46,ON,ON,simulator,ok
2967,1782575125.422,2026-06-27,15:45:25,29.72,30.16,0.44,17.3,24.57,166.2,586.3,27.95,3.453,ON,ON,simulator,ok
2968,1782575130.429,2026-06-27,15:45:30,30.36,29.98,0.38,20.74,23.69,189.2,841.7,28.56,3.433,ON,ON,simulator,ok
2969,1782575135.426,2026-06-27,15:45:35,30.53,30.38,0.15,17.14,23.51,177.4,1018.3,28.6,3.624,OFF,ON,simulator,ok
2970,1782575140.426,2026-06-27,15:45:40,29.74,29.66,0.08,21.71,23.01,181.1,867.1,28.08,3.273,ON,ON,simulator,ok
2971,1782575145.426,2026-06-27,15:45:45,29.56,29.27,0.29,20.24,21.16,178.7,944.2,27.9,3.3,OFF,ON,simulator,ok
2972,1782575150.433,2026-06-27,15:45:50,30.0,28.91,1.09,14.38,27.83,185.0,1309.3,28.14,3.633,OFF,ON,simulator,ok
2973,1782575155.433,2026-06-27,15:45:55,30.0,29.4,0.6,15.52,26.67,186.0,1208.8,28.15,3.585,ON,OFF,simulator,ok
2974,1782575160.435,2026-06-27,15:46:00,29.96,29.4,0.56,17.09,21.36,191.1,552.4,28.14,3.51,ON,OFF,simulator,ok
2975,1782575165.439,2026-06-27,15:46:05,30.14,29.39,0.75,19.21,20.69,169.9,929.4,28.33,3.456,ON,ON,simulator,ok
2976,1782575170.442,2026-06-27,15:46:10,30.58,31.36,0.78,17.99,23.76,196.9,913.3,28.66,3.597,ON,ON,simulator,ok
2977,1782575175.442,2026-06-27,15:46:15,29.74,29.83,0.09,18.54,22.68,184.1,1096.2,27.99,3.405,ON,ON,simulator,ok
2978,1782575180.443,2026-06-27,15:46:20,30.03,29.39,0.64,17.22,23.82,173.3,1118.8,28.19,3.518,ON,ON,simulator,ok
2979,1782575185.445,2026-06-27,15:46:25,29.96,29.53,0.43,16.41,24.45,203.0,1152.1,28.13,3.539,ON,ON,simulator,ok
2980,1782575190.446,2026-06-27,15:46:30,30.04,30.52,0.48,18.86,24.51,185.2,932.6,28.24,3.451,ON,ON,simulator,ok
2981,1782575195.445,2026-06-27,15:46:35,30.28,31.07,0.79,18.13,21.93,206.2,1023.8,28.41,3.53,ON,ON,simulator,ok
2982,1782575200.446,2026-06-27,15:46:40,30.45,30.14,0.31,18.01,25.53,199.0,1020.7,28.55,3.57,ON,ON,simulator,ok
2983,1782575205.447,2026-06-27,15:46:45,29.54,30.16,0.62,19.7,27.4,152.5,896.5,27.86,3.318,ON,OFF,simulator,ok
2984,1782575210.447,2026-06-27,15:46:50,29.91,30.74,0.83,15.93,22.02,191.3,906.1,28.08,3.549,ON,OFF,simulator,ok
2985,1782575215.448,2026-06-27,15:46:55,30.09,29.64,0.45,17.93,25.08,175.0,1065.8,28.26,3.5,ON,ON,simulator,ok
2986,1782575220.451,2026-06-27,15:47:00,30.19,30.34,0.15,16.81,23.22,183.4,828.8,28.31,3.568,ON,OFF,simulator,ok
2987,1782575225.453,2026-06-27,15:47:05,30.6,30.57,0.03,17.87,23.37,168.8,852.9,28.67,3.607,ON,ON,simulator,ok
2988,1782575230.457,2026-06-27,15:47:10,30.14,29.93,0.21,15.9,25.69,209.2,999.7,28.26,3.597,ON,ON,simulator,ok
2989,1782575235.455,2026-06-27,15:47:15,29.41,29.46,0.05,14.93,21.04,200.3,1336.0,27.68,3.489,ON,OFF,simulator,ok
2990,1782575240.456,2026-06-27,15:47:20,29.96,30.43,0.47,16.01,22.26,186.3,925.7,28.12,3.556,ON,ON,simulator,ok
2991,1782575245.456,2026-06-27,15:47:25,30.59,30.4,0.19,19.22,22.92,193.5,927.1,28.7,3.545,ON,ON,simulator,ok
2992,1782575250.457,2026-06-27,15:47:30,30.44,31.11,0.67,17.72,20.9,179.9,837.1,28.54,3.58,ON,ON,simulator,ok
2993,1782575255.458,2026-06-27,15:47:35,30.24,30.17,0.07,18.14,23.65,167.3,773.3,28.38,3.521,ON,ON,simulator,ok
2994,1782575260.459,2026-06-27,15:47:40,29.88,29.79,0.09,15.49,22.82,189.9,750.8,28.05,3.561,ON,ON,simulator,ok
2995,1782575265.460,2026-06-27,15:47:45,30.0,30.68,0.68,17.68,24.1,166.8,1137.6,28.18,3.493,ON,ON,simulator,ok
2996,1782575270.462,2026-06-27,15:47:50,30.36,30.24,0.12,20.29,23.87,205.0,437.2,28.54,3.453,ON,ON,simulator,ok
2997,1782575275.461,2026-06-27,15:47:55,30.36,30.8,0.44,17.15,22.51,175.1,814.3,28.46,3.589,OFF,ON,simulator,ok
2998,1782575280.462,2026-06-27,15:48:00,30.0,30.3,0.3,20.63,25.89,171.9,1089.3,28.26,3.368,ON,ON,simulator,ok
2999,1782575285.464,2026-06-27,15:48:05,30.32,31.06,0.74,17.71,26.18,214.4,761.4,28.44,3.556,OFF,OFF,simulator,ok
3000,1782575290.466,2026-06-27,15:48:10,30.55,29.81,0.74,19.59,18.57,191.4,884.0,28.68,3.521,ON,OFF,simulator,ok
3001,1782575295.466,2026-06-27,15:48:15,30.51,30.45,0.06,18.96,21.9,172.9,501.5,28.63,3.54,ON,ON,simulator,ok
3002,1782575300.467,2026-06-27,15:48:20,30.05,30.12,0.07,16.19,24.26,200.6,801.3,28.19,3.566,ON,ON,simulator,ok
3003,1782575305.468,2026-06-27,15:48:25,30.91,30.85,0.06,18.3,22.19,192.0,1021.5,28.94,3.652,ON,ON,simulator,ok
3004,1782575310.469,2026-06-27,15:48:30,30.15,29.78,0.37,20.04,22.46,201.1,909.3,28.36,3.422,ON,ON,simulator,ok
3005,1782575315.469,2026-06-27,15:48:35,30.5,30.25,0.25,17.77,25.13,193.5,860.0,28.59,3.59,ON,ON,simulator,ok
3006,1782575320.470,2026-06-27,15:48:40,29.32,28.45,0.87,16.69,24.63,183.2,393.9,27.63,3.399,ON,OFF,simulator,ok
3007,1782575325.472,2026-06-27,15:48:45,31.1,30.83,0.27,17.19,23.82,195.5,852.2,29.07,3.742,ON,ON,simulator,ok
3008,1782575330.472,2026-06-27,15:48:50,30.37,30.65,0.28,15.22,24.66,205.2,990.4,28.44,3.674,ON,ON,simulator,ok
3009,1782575335.478,2026-06-27,15:48:55,29.98,29.77,0.21,17.0,23.16,185.2,743.4,28.15,3.518,ON,ON,simulator,ok
3010,1782575340.479,2026-06-27,15:49:00,29.85,29.59,0.26,19.77,21.17,174.3,880.9,28.11,3.375,ON,ON,simulator,ok
3011,1782575345.480,2026-06-27,15:49:05,29.86,29.76,0.1,15.88,21.36,186.7,832.1,28.04,3.541,ON,ON,simulator,ok
3012,1782575350.480,2026-06-27,15:49:10,30.24,30.66,0.42,15.96,22.47,179.4,761.4,28.34,3.615,ON,ON,simulator,ok
3013,1782575355.481,2026-06-27,15:49:15,30.41,30.45,0.04,15.8,25.04,179.7,1297.7,28.48,3.658,ON,ON,simulator,ok
3014,1782575360.487,2026-06-27,15:49:20,29.83,30.25,0.42,20.84,20.49,174.6,901.6,28.13,3.326,ON,ON,simulator,ok
3015,1782575365.487,2026-06-27,15:49:25,29.71,29.69,0.02,17.59,23.72,205.7,988.5,27.95,3.439,OFF,ON,simulator,ok
3016,1782575370.487,2026-06-27,15:49:30,30.01,29.58,0.43,18.85,22.63,167.8,613.4,28.21,3.445,ON,ON,simulator,ok
3017,1782575375.488,2026-06-27,15:49:35,30.1,30.02,0.08,15.38,24.91,187.9,844.9,28.22,3.611,ON,ON,simulator,ok
3018,1782575380.489,2026-06-27,15:49:40,30.54,30.35,0.19,19.44,23.83,198.7,1101.0,28.67,3.526,ON,ON,simulator,ok
3019,1782575385.493,2026-06-27,15:49:45,30.28,29.55,0.73,16.55,25.85,157.0,928.6,28.38,3.598,ON,ON,simulator,ok
3020,1782575390.493,2026-06-27,15:49:50,30.01,30.03,0.02,16.73,25.36,192.3,906.9,28.17,3.535,ON,OFF,simulator,ok
3021,1782575395.494,2026-06-27,15:49:55,29.68,29.39,0.29,18.8,24.18,204.8,940.9,27.95,3.383,ON,OFF,simulator,ok
3022,1782575400.495,2026-06-27,15:50:00,29.96,29.51,0.45,16.58,25.15,175.2,816.6,28.13,3.531,ON,ON,simulator,ok
3023,1782575405.496,2026-06-27,15:50:05,30.53,29.54,0.99,17.79,23.07,203.4,797.2,28.61,3.596,ON,OFF,simulator,ok
3024,1782575410.498,2026-06-27,15:50:10,29.54,29.64,0.1,16.59,23.27,177.0,548.9,27.8,3.447,ON,ON,simulator,ok
3025,1782575415.506,2026-06-27,15:50:15,30.52,30.49,0.03,17.59,26.76,173.3,748.7,28.6,3.602,ON,ON,simulator,ok
3026,1782575420.501,2026-06-27,15:50:20,30.37,29.6,0.77,20.05,21.65,160.1,1041.5,28.54,3.465,ON,OFF,simulator,ok
3027,1782575425.503,2026-06-27,15:50:25,29.95,29.73,0.22,16.43,21.67,197.9,1083.9,28.12,3.536,ON,ON,simulator,ok
3028,1782575430.505,2026-06-27,15:50:30,31.07,31.68,0.61,19.94,22.68,186.8,822.1,29.14,3.611,ON,ON,simulator,ok
3029,1782575435.507,2026-06-27,15:50:35,30.94,30.91,0.03,14.95,20.92,205.6,742.6,28.9,3.808,ON,ON,simulator,ok
3030,1782575440.513,2026-06-27,15:50:40,30.17,30.55,0.38,17.86,23.16,155.8,896.5,28.32,3.519,ON,ON,simulator,ok
3031,1782575445.512,2026-06-27,15:50:45,29.55,29.66,0.11,16.39,23.69,191.8,980.6,27.81,3.457,ON,ON,simulator,ok
3032,1782575450.511,2026-06-27,15:50:50,29.68,29.76,0.08,19.92,23.79,168.1,1061.9,27.98,3.336,ON,ON,simulator,ok
3033,1782575455.511,2026-06-27,15:50:55,29.73,29.81,0.08,14.49,26.02,185.6,901.9,27.93,3.572,ON,ON,simulator,ok
3034,1782575460.514,2026-06-27,15:51:00,29.92,29.56,0.36,18.94,23.93,173.6,977.3,28.14,3.424,ON,OFF,simulator,ok
3035,1782575465.514,2026-06-27,15:51:05,30.32,29.72,0.6,18.93,20.88,180.6,959.2,28.47,3.503,ON,ON,simulator,ok
3036,1782575470.518,2026-06-27,15:51:10,30.15,29.75,0.4,19.31,23.57,195.9,893.3,28.34,3.453,ON,ON,simulator,ok
3037,1782575475.515,2026-06-27,15:51:15,29.89,29.84,0.05,15.4,22.72,183.2,771.0,28.06,3.567,ON,ON,simulator,ok
3038,1782575480.519,2026-06-27,15:51:20,30.27,30.82,0.55,19.88,25.39,177.6,551.1,28.46,3.453,ON,ON,simulator,ok
3039,1782575485.519,2026-06-27,15:51:25,30.23,30.44,0.21,18.11,21.65,195.5,1005.3,28.37,3.521,ON,OFF,simulator,ok
3040,1782575490.523,2026-06-27,15:51:30,29.9,30.82,0.92,17.14,24.63,169.3,429.3,28.09,3.496,ON,ON,simulator,ok
3041,1782575495.522,2026-06-27,15:51:35,29.94,30.02,0.08,17.25,26.5,194.3,723.7,28.12,3.499,ON,ON,simulator,ok
